country,tournament,season,week,game_id,home_team,home_team_id,away_team,away_team_id,injury_time_1,injury_time_2,start_timestamp,status,home_score_current,home_score_display,home_score_period1,home_score_period2,home_score_normaltime,away_score_current,away_score_display,away_score_period1,away_score_period2,away_score_normaltime
USA,"USL, League Two",2026,1,15587784,Utah United,507360,Colorado International SA,417129,,,1780182000,Ended,6.0,6.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587763,Loudoun United FC 2,1173420,Charlottesville Blues,507376,,,1780182900,Ended,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0
USA,"USL, League Two",2026,1,15587764,Annapolis Blues FC,467566,Virginia Beach United,316282,,,1780183800,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587766,Bethesda SC,1173442,Northern Virginia FC,383424,,,1780183800,Ended,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587765,Ironbound SC,465622,Long Island Rough Riders,253412,,,1780183800,Ended,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587767,AC Houston SUR,407754,Twin City Toucans,253789,,,1780185600,Ended,2.0,2.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15587768,AHFC Royals,284112,Laredo Heat,153488,,,1780185600,Ended,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587745,Atletico Union,1173435,Colorado Storm,1090019,,,1780185600,Ended,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587769,Des Moines Menace,100011,Sunflower State FC,414143,,,1780185600,Ended,3.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587777,Dothan United SC,507366,Columbus United FC,510443,,,1780185600,Ended,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587778,FC Motown II,382638,Cedar Stars FC,420865,,,1780185600,Ended,5.0,5.0,3.0,2.0,5.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587770,Hill Country Lobos,507367,GFI Academy,1173438,,,1780185600,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587771,Jackson Boom USL 2,1173440,Louisiana Krewe FC,339309,,,1780185600,Ended,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,4.0,5.0
USA,"USL, League Two",2026,1,15587772,Little Rock Rangers,313618,Hattiesburg FC,507368,,,1780185600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587773,Memphis FC,1173434,Red River FC,1090017,,,1780185600,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587774,Minneapolis City,313612,Rochester FC,465630,,,1780185600,Ended,8.0,8.0,5.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587775,Montgomery United FC,1077307,East Atlanta FC,380881,,,1780185600,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587776,Texoma FC,1044344,Denton Diablos,313622,,,1780185600,Ended,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587779,McKinney Chupacabras FC,1090016,Fort Worth Vaqueros,313656,,,1780187400,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587780,West Texas FC,467398,Lubbock Matadors SC,414147,,,1780187400,Ended,3.0,3.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587781,Almaden FC,507372,CA San Juan FC,294927,,,1780189200,Ended,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587782,FC Tucson,100013,Southern California Eagles,253421,,,1780192800,Ended,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587783,Redlands FC,465627,City SC San Diego,1090015,,,1780192800,Ended,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587785,Capo FC 2,517933,Amsg FC,507363,,,1780196400,Ended,3.0,3.0,3.0,0.0,3.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587789,Oakland County FC,380876,AFC Ann Arbor,313628,,,1780254000,Ended,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587787,Tacoma Stars,381179,Bangers FC,1090012,,,1780254000,Ended,3.0,3.0,1.0,2.0,3.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15587790,Erie Sports Center,1077308,Lorain County Leviathan FC,1173439,,,1780257600,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587741,Philadelphia Lone Star,419436,Pennsylvania Classics,414154,,,1780257600,Ended,6.0,6.0,5.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587788,St. Croix SC,407751,River Light FC,507365,,,1780257600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587792,Chicago Dutch Lions FC,407745,Edgewater Castle FC,516610,,,1780264800,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587791,Marin FC Legends,407740,Academica SC,313606,,,1780264800,Ended,5.0,5.0,2.0,3.0,5.0,3.0,3.0,3.0,0.0,3.0
USA,"USL, League Two",2026,1,15587793,Westchester Flames,253413,Staten Island Asc,507375,,,1780268400,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587786,Virginia Marauders FC,465621,Hill City FC,1173430,,,1780270200,Ended,1.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,5.0
USA,"USL, League Two",2026,1,15587794,FC Olympia,407749,Ballard FC,407758,,,1780272000,Ended,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587795,RKC Third Coast,465628,Rockford Raptors,1173426,,,1780272000,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587796,Boulder County United,465631,Flatirons SC,417739,,,1780275600,Ended,3.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587797,Stars FC,1090011,Southern California Eagles,253421,,,1780365600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587798,New Jersey Copa FC,313608,Cedar Stars FC,420865,,,1780430400,Ended,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587799,Vermont Green FC,407738,FC Boston Bolts,253403,,,1780437600,Ended,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587800,Eagle FC,1173428,Delaware FC,1088163,,,1780441200,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587801,Nona FC,407750,Brave SC,222130,,,1780441200,Interrupted,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587802,Texoma FC,1044344,Fort Worth Vaqueros,313656,,,1780444800,Ended,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587803,West Chester United,419461,Reading United AC,100015,,,1780446600,Ended,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587804,Bangers FC,1090012,Midlakes United,507373,,,1780452000,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587806,Union FC Macomb,507374,Midwest United FC,407755,,,1780520400,Ended,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15587807,Chicago Dutch Lions FC,407745,Rochester FC,465630,,,1780524000,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587808,Inter Gainesville KF,507377,Shark Coast FC,1173431,,,1780524000,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587809,Miami AC,407746,Weston FC,253665,,,1780524000,Ended,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587810,Northern Indiana FC,516600,Louisville City FC USL 2,1173421,,,1780524000,Ended,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587811,Pittsburgh Riverhounds 2,1173436,FC Buffalo,313627,,,1780524000,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587812,Staten Island Asc,507375,Manhattan SC,316281,,,1780524000,Ended,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587816,Annapolis Blues FC,467566,Lionsbridge FC,284085,,,1780527600,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587817,Appalachian FC,381170,North Carolina FC U23,253200,,,1780527600,Ended,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587819,Black Rock FC,284122,Western Mass Pioneers,36101,,,1780527600,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587820,Brevard Fire SC,465618,Fort Lauderdale United FC,1077309,,,1780527600,Ended,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587821,Charlotte Eagles,23633,Tobacco Road FC,253201,,,1780527600,Ended,3.0,3.0,3.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587822,Charlotte Independence II,380880,Asheville City SC,313610,,,1780527600,Ended,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587805,Christos FC,253848,Charlottesville Blues,507376,,,1780527600,Ended,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587813,Davis Legacy,407739,San Francisco Glens SC,284088,,,1780527600,Ended,1.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587823,Dayton Dutch Lions FC,71058,Toledo Villa FC,313642,,,1780527600,Ended,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587824,Hill City FC,1173430,Bethesda SC,1173442,,,1780527600,Ended,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587814,Jackson Boom USL 2,1173440,Memphis FC,1173434,,,1780527600,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587825,Lorain County Leviathan FC,1173439,Cleveland Force SC,407744,,,1780527600,Ended,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587826,New England FC,1077315,Connecticut Rush,1173429,,,1780527600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587827,Ocean City Nor'easters,36099,Real Central New Jersey,380872,,,1780527600,Ended,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587834,Patuxent Football Athletics,407757,Northern Virginia FC,383424,,,1780527600,Ended,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,5.0
USA,"USL, League Two",2026,1,15587829,Pennsylvania Classics,414154,Philadelphia Lone Star,419436,,,1780527600,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587815,Rockford Raptors,1173426,St. Croix SC,407751,,,1780527600,Ended,4.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587831,SC Jacksonville II,1173432,Brooke House FC,507378,,,1780527600,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587830,Salem City FC,316193,Hickory FC,508947,,,1780527600,Ended,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587832,Wake FC,316192,South Carolina United FC,224816,,,1780527600,Ended,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15587835,Capo FC 2,517933,Redlands FC,465627,,,1780529400,Ended,3.0,3.0,3.0,0.0,3.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15587836,Long Island Rough Riders,253412,Hudson Valley Hammers,382154,,,1780529400,Ended,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587837,Morris Elite SC,380874,FC Motown II,382638,,,1780529400,Ended,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15587838,AHFC Royals,284112,AC Houston SUR,407754,,,1780531200,Ended,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587849,Dothan United SC,507366,Southern SA Kings,380882,,,1780531200,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587840,GFI Academy,1173438,Lonestar SC,1090014,,,1780531200,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587841,Houston FC,253791,Hill Country Lobos,507367,,,1780531200,Canceled,,,,,,,,,,
USA,"USL, League Two",2026,1,15587842,Lubbock Matadors SC,414147,Denton Diablos,313622,,,1780531200,Ended,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587843,Mississippi Brilla FC,253788,Red River FC,1090017,,,1780531200,Ended,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587844,Montgomery United FC,1077307,Birmingham Legion FC 2,507370,,,1780531200,Ended,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587846,RKC Third Coast,465628,Minneapolis City,313612,,,1780531200,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587847,Santafe Wanderers FC,1077483,Peoria City,380878,,,1780531200,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587848,Sunflower State FC,414143,Des Moines Menace,100011,,,1780531200,Ended,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587850,Virginia Marauders FC,465621,Loudoun United FC 2,1173420,,,1780531200,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587851,Marin FC Legends,407740,Project 51O,341750,,,1780533000,Ended,2.0,2.0,0.0,2.0,2.0,5.0,5.0,2.0,3.0,5.0
USA,"USL, League Two",2026,1,15587845,River Light FC,507365,Sueño FC,507364,,,1780533000,Ended,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587818,Atletico Union,1173435,Colorado International SA,417129,,,1780534800,Ended,4.0,4.0,1.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15587854,Real Colorado,1173441,Colorado Storm,1090019,,,1780538400,Ended,1.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15587852,San Francisco City,253178,Almaden FC,507372,,,1780538400,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587853,Tacoma Stars,381179,Ballard FC,407758,,,1780538400,Ended,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587855,Boulder County United,465631,Utah United,507360,,,1780610400,Ended,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587856,Southern California Eagles,253421,FC Tucson,100013,,,1780624800,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587857,Snohomish United,1077314,Midlakes United,507373,,,1780707600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587858,FC Olympia,407749,Bigfoot FC,1090013,,,1780709400,Ended,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587859,Redlands FC,465627,Amsg FC,507363,,,1780711200,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587904,Twin City Toucans,253789,Houston FC,253791,,,1780758000,Ended,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587861,Steel City FC,467565,FC Buffalo,313627,,,1780772400,Ended,3.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587860,Sunflower State FC,414143,Springfield FC,1077484,,,1780772400,Ended,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587863,Erie Sports Center,1077308,Cleveland Force SC,407744,,,1780776000,Ended,1.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,4.0
USA,"USL, League Two",2026,1,15587864,Philadelphia Lone Star,419436,FC Lehigh Valley United,253414,,,1780776000,Ended,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587865,Edgewater Castle FC,516610,Rochester FC,465630,,,1780779600,Ended,3.0,3.0,2.0,1.0,3.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587867,Miami AC,407746,Brevard Fire SC,465618,,,1780781400,Ended,2.0,2.0,2.0,0.0,2.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587868,Blackwatch Rush,407743,Boston City FC,253850,,,1780783200,Ended,4.0,4.0,3.0,1.0,4.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587870,Northern Indiana FC,516600,Dayton Dutch Lions FC,71058,,,1780783200,Walkover,3.0,3.0,,,,0.0,0.0,,,
USA,"USL, League Two",2026,1,15587873,Annapolis Blues FC,467566,Patuxent Football Athletics,407757,,,1780786800,Ended,7.0,7.0,4.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587874,Appalachian FC,381170,Hickory FC,508947,,,1780786800,Ended,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587877,Cedar Stars FC,420865,Staten Island Asc,507375,,,1780786800,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587869,Connecticut Rush,1173429,Seacoast United Phantoms,253404,,,1780786800,Ended,2.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,3.0,3.0
USA,"USL, League Two",2026,1,15587878,FC Boston Bolts,253403,AC Connecticut,253660,,,1780786800,Ended,3.0,3.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587879,FC Miami City Champions,253231,Fort Lauderdale United FC,1077309,,,1780786800,Ended,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
USA,"USL, League Two",2026,1,15587880,Flint City Bucks,316283,Midwest United FC,407755,,,1780786800,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587881,Lorain County Leviathan FC,1173439,Pittsburgh Riverhounds 2,1173436,,,1780786800,Ended,3.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587882,Manhattan SC,316281,FC Motown II,382638,,,1780786800,Ended,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587883,New England FC,1077315,Black Rock FC,284122,,,1780786800,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587884,Oakland County FC,380876,Lansing City Football,407759,,,1780786800,Ended,6.0,6.0,2.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587885,Ocean City Nor'easters,36099,Pennsylvania Classics,414154,,,1780786800,Ended,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587887,Shark Coast FC,1173431,Nona FC,407750,,,1780786800,Ended,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587888,South Carolina United FC,224816,Port City FC,341745,,,1780786800,Ended,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587894,Southern SA Kings,380882,Birmingham Legion FC 2,507370,,,1780788300,Ended,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587891,Bethesda SC,1173442,Virginia Beach United,316282,,,1780788600,Ended,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587889,Charlotte Independence II,380880,Charlotte Eagles,23633,,,1780788600,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587893,East Atlanta FC,380881,Apotheos FC,414152,,,1780788600,Ended,2.0,2.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15587886,Salem City FC,316193,North Carolina FC U23,253200,,,1780788600,Ended,2.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0
