country,tournament,season,week,game_id,home_team,home_team_id,away_team,away_team_id,injury_time_1,injury_time_2,start_timestamp,status,home_score_current,home_score_display,home_score_period1,home_score_period2,home_score_normaltime,away_score_current,away_score_display,away_score_period1,away_score_period2,away_score_normaltime
USA,"USL, League Two",2026,1,15587890,Westchester Flames,253413,New Jersey Copa FC,313608,,,1780788600,Ended,2.0,2.0,2.0,0.0,2.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15587892,Columbus United FC,510443,Montgomery United FC,1077307,,,1780789200,Ended,3.0,3.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587905,Charlottesville Blues,507376,Northern Virginia FC,383424,,,1780790400,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587895,City SC San Diego,1090015,FC Tucson,100013,,,1780790400,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587897,Hattiesburg FC,507368,Memphis FC,1173434,,,1780790400,Ended,3.0,3.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0
USA,"USL, League Two",2026,1,15587898,Hill Country Lobos,507367,San Antonio FC 2,1173424,,,1780790400,Ended,3.0,3.0,0.0,3.0,3.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587899,Little Rock Rangers,313618,Jackson Boom USL 2,1173440,,,1780790400,Ended,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587900,Louisiana Krewe FC,339309,Red River FC,1090017,,,1780790400,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587901,Minneapolis City,313612,Sueño FC,507364,,,1780790400,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587902,Rockford Raptors,1173426,River Light FC,507365,,,1780790400,Ended,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15587896,Saint Louis Ambush,1077482,Santafe Wanderers FC,1077483,,,1780790400,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587903,Texoma FC,1044344,Lubbock Matadors SC,414147,,,1780790400,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587906,Denton Diablos,313622,McKinney Chupacabras FC,1090016,,,1780792200,Postponed,,,,,,,,,,
USA,"USL, League Two",2026,1,15587907,Almaden FC,507372,Marin FC Legends,407740,,,1780794000,Ended,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587876,Atletico Union,1173435,Utah United,507360,,,1780794000,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587908,Colorado International SA,417129,Flatirons SC,417739,,,1780794000,Ended,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587909,Laredo Heat,153488,AC Houston SUR,407754,,,1780794000,Ended,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587910,Lonestar SC,1090014,AHFC Royals,284112,,,1780794000,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587911,Ballard FC,407758,Bangers FC,1090012,,,1780797600,Ended,3.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587913,CA San Juan FC,294927,Academica SC,313606,,,1780797600,Ended,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587912,Capo FC 2,517933,Ventura County Fusion,71056,,,1780801200,Ended,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587862,Eagle FC,1173428,Real Central New Jersey,380872,,,1780858800,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587915,Lakeland United FC,1173423,Weston FC,253665,,,1780862400,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587917,Toledo Villa FC,313642,Louisville City FC USL 2,1173421,,,1780866000,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587916,West Seattle Junction FC,507371,Midlakes United,507373,,,1780866000,Ended,3.0,3.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587918,Union FC Macomb,507374,Kalamazoo FC,313650,,,1780867800,Ended,2.0,2.0,1.0,1.0,2.0,7.0,7.0,1.0,6.0,7.0
USA,"USL, League Two",2026,1,15587921,Long Island Rough Riders,253412,Morris Elite SC,380874,,,1780869600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587919,San Francisco City,253178,San Francisco Glens SC,284088,,,1780869600,Ended,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587920,Snohomish United,1077314,FC Olympia,407749,,,1780869600,Ended,5.0,5.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587922,Asheville City SC,313610,Wake FC,316192,,,1780871400,Ended,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587924,RKC Third Coast,465628,St. Croix SC,407751,,,1780873200,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587923,Tacoma Stars,381179,Bigfoot FC,1090013,,,1780873200,Ended,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587925,Loudoun United FC 2,1173420,Lionsbridge FC,284085,,,1780875000,Ended,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,4.0
USA,"USL, League Two",2026,1,15587914,Virginia Marauders FC,465621,Christos FC,253848,,,1780875000,Ended,1.0,1.0,1.0,0.0,1.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587926,Boulder County United,465631,Real Colorado,1173441,,,1780880400,Ended,4.0,4.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587927,Amsg FC,507363,Stars FC,1090011,,,1780887600,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587928,Brave SC,222130,SC Jacksonville II,1173432,,,1780959600,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587929,Cleveland Force SC,407744,Akron City FC,414148,,,1781042400,Ended,1.0,1.0,1.0,0.0,1.0,3.0,3.0,2.0,1.0,3.0
USA,"USL, League Two",2026,1,15587930,Delaware FC,1088163,West Chester United,419461,,,1781046000,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,3.0
USA,"USL, League Two",2026,1,15587931,FC Lehigh Valley United,253414,Philadelphia Lone Star,419436,,,1781046000,Ended,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587953,Northern Virginia FC,383424,Charlottesville Blues,507376,,,1781046000,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587932,Southern SA Kings,380882,Columbus United FC,510443,,,1781047800,Ended,6.0,6.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587933,Laredo Heat,153488,Lonestar SC,1090014,,,1781053200,Ended,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587957,Charlotte Eagles,23633,Asheville City SC,313610,,,1781125200,Ended,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15587956,Erie Sports Center,1077308,FC Buffalo,313627,,,1781125200,Ended,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,2.0,5.0
USA,"USL, League Two",2026,1,15587958,Chicago Dutch Lions FC,407745,St. Croix SC,407751,,,1781128800,Ended,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,4.0
USA,"USL, League Two",2026,1,15587972,Nona FC,407750,Brooke House FC,507378,,,1781128800,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587960,Steel City FC,467565,Pittsburgh Riverhounds 2,1173436,,,1781128800,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587961,Charlotte Independence II,380880,Port City FC,341745,,,1781130600,Ended,4.0,4.0,3.0,1.0,4.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587959,AC Connecticut,253660,Vermont Green FC,407738,,,1781132400,Ended,1.0,1.0,1.0,0.0,1.0,4.0,4.0,3.0,1.0,4.0
USA,"USL, League Two",2026,1,15587963,Appalachian FC,381170,Salem City FC,316193,,,1781132400,Ended,5.0,5.0,3.0,2.0,5.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587955,Birmingham Legion FC 2,507370,Dothan United SC,507366,,,1781132400,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587964,Black Rock FC,284122,Blackwatch Rush,407743,,,1781132400,Ended,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587965,Brevard Fire SC,465618,Lakeland United FC,1173423,,,1781132400,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587966,Cedar Stars FC,420865,Westchester Flames,253413,,,1781132400,Ended,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587934,Christos FC,253848,Bethesda SC,1173442,,,1781132400,Ended,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587967,Connecticut Rush,1173429,FC Boston Bolts,253403,,,1781132400,Ended,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587968,Dayton Dutch Lions FC,71058,Kings Hammer Columbus,1077311,,,1781132400,Ended,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587969,FC Miami City Champions,253231,Weston FC,253665,,,1781132400,Ended,2.0,2.0,2.0,0.0,2.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15587970,Flint City Bucks,316283,AFC Ann Arbor,313628,,,1781132400,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587971,New England FC,1077315,Seacoast United Phantoms,253404,,,1781132400,Ended,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587974,North Carolina FC U23,253200,Wake FC,316192,,,1781132400,Ended,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587975,Northern Indiana FC,516600,Toledo Villa FC,313642,,,1781132400,Ended,3.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587976,Pennsylvania Classics,414154,Eagle FC,1173428,,,1781132400,Ended,3.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587977,Reading United AC,100015,Ocean City Nor'easters,36099,,,1781132400,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15587979,SC Jacksonville II,1173432,Shark Coast FC,1173431,,,1781132400,Ended,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587978,South Carolina United FC,224816,Tobacco Road FC,253201,,,1781132400,Ended,3.0,3.0,0.0,3.0,3.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15587962,Sueño FC,507364,Rockford Raptors,1173426,,,1781132400,Ended,4.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587980,Virginia Beach United,316282,Hill City FC,1173430,,,1781132400,Ended,5.0,5.0,4.0,1.0,5.0,3.0,3.0,2.0,1.0,3.0
USA,"USL, League Two",2026,1,15587982,Ironbound SC,465622,New Jersey Copa FC,313608,,,1781134200,Ended,4.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587981,Loudoun United FC 2,1173420,Annapolis Blues FC,467566,,,1781134200,Ended,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587954,Virginia Marauders FC,465621,Patuxent Football Athletics,407757,,,1781134200,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587984,Hattiesburg FC,507368,Red River FC,1090017,,,1781136000,Ended,3.0,3.0,3.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15587985,Hill Country Lobos,507367,AHFC Royals,284112,,,1781136000,Ended,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587986,Houston FC,253791,GFI Academy,1173438,,,1781136000,Ended,3.0,3.0,1.0,2.0,3.0,6.0,6.0,3.0,3.0,6.0
USA,"USL, League Two",2026,1,15587987,Jackson Boom USL 2,1173440,Little Rock Rangers,313618,,,1781136000,Ended,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,3.0
USA,"USL, League Two",2026,1,15587992,Manhattan SC,316281,Morris Elite SC,380874,,,1781136000,Ended,5.0,5.0,2.0,3.0,5.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587993,Midwest United FC,407755,Oakland County FC,380876,,,1781136000,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0
USA,"USL, League Two",2026,1,15587988,River Light FC,507365,Edgewater Castle FC,516610,,,1781136000,Postponed,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0
USA,"USL, League Two",2026,1,15587983,Saint Louis Ambush,1077482,Springfield FC,1077484,,,1781136000,Ended,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15587990,Santafe Wanderers FC,1077483,Des Moines Menace,100011,,,1781136000,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587999,Boston City FC,253850,Western Mass Pioneers,36101,,,1781137800,Ended,2.0,2.0,0.0,2.0,2.0,5.0,5.0,3.0,2.0,5.0
USA,"USL, League Two",2026,1,15587994,McKinney Chupacabras FC,1090016,Lubbock Matadors SC,414147,,,1781137800,Ended,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587995,West Texas FC,467398,Texoma FC,1044344,,,1781137800,Ended,2.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587996,City SC San Diego,1090015,Stars FC,1090011,,,1781139600,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587998,Real Colorado,1173441,Colorado International SA,417129,,,1781139600,Ended,4.0,4.0,1.0,3.0,4.0,3.0,3.0,0.0,3.0,3.0
USA,"USL, League Two",2026,1,15588000,Academica SC,313606,Almaden FC,507372,,,1781143200,Ended,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15588002,Ventura County Fusion,71056,Redlands FC,465627,,,1781143200,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587997,Snohomish United,1077314,Ballard FC,407758,,,1781145000,Ended,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588004,Lansing City Football,407759,Kalamazoo FC,313650,,,1781218800,Ended,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.0,4.0,7.0
USA,"USL, League Two",2026,1,15588003,Utah United,507360,Flatirons SC,417739,,,1781218800,Ended,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15588005,Twin City Toucans,253789,San Antonio FC 2,1173424,,,1781226000,Ended,3.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588007,CA San Juan FC,294927,Project 51O,341750,,,1781229600,Ended,1.0,1.0,0.0,1.0,1.0,3.0,3.0,0.0,3.0,3.0
USA,"USL, League Two",2026,1,15588006,Capo FC 2,517933,FC Tucson,100013,,,1781233200,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15588008,Long Island Rough Riders,253412,FC Motown II,382638,,,1781305200,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588010,Midlakes United,507373,West Seattle Junction FC,507371,,,1781305200,Ended,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0
USA,"USL, League Two",2026,1,15588009,Colorado International SA,417129,Colorado Storm,1090019,,,1781312400,Ended,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0
USA,"USL, League Two",2026,1,15588011,FC Olympia,407749,Tacoma Stars,381179,,,1781316000,Ended,4.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,4.0,5.0
USA,"USL, League Two",2026,1,15588016,AFC Ann Arbor,313628,Midwest United FC,407755,,,1781377200,Ended,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0
USA,"USL, League Two",2026,1,15588017,Steel City FC,467565,Erie Sports Center,1077308,,,1781377200,Ended,4.0,4.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588014,Birmingham Legion FC 2,507370,Apotheos FC,414152,,,1781380800,Ended,1.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15588013,Miami AC,407746,Fort Lauderdale United FC,1077309,,,1781380800,Ended,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0
USA,"USL, League Two",2026,1,15588018,West Virginia United,253410,Northern Indiana FC,516600,,,1781380800,Ended,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588019,Brooke House FC,507378,Shark Coast FC,1173431,,,1781384400,Ended,5.0,5.0,0.0,5.0,5.0,3.0,3.0,1.0,2.0,3.0
USA,"USL, League Two",2026,1,15588020,FC Buffalo,313627,Cleveland Force SC,407744,,,1781384400,Ended,4.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15588022,AC Connecticut,253660,Seacoast United Phantoms,253404,,,1781388000,Ended,3.0,3.0,2.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15588021,Amsg FC,507363,FC Tucson,100013,,,1781388000,Ended,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15588015,Chicago Dutch Lions FC,407745,River Light FC,507365,,,1781388000,Ended,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15588023,North Carolina FC U23,253200,Salem City FC,316193,,,1781388000,Ended,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15588024,Port City FC,341745,Tobacco Road FC,253201,,,1781389800,Ended,1.0,1.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15588012,Christos FC,253848,Patuxent Football Athletics,407757,,,1781391600,Ended,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588025,Kings Hammer Columbus,1077311,Toledo Villa FC,313642,,,1781391600,Ended,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0
USA,"USL, League Two",2026,1,15588026,Lansing City Football,407759,Union FC Macomb,507374,,,1781391600,Ended,2.0,2.0,2.0,0.0,2.0,5.0,5.0,2.0,3.0,5.0
USA,"USL, League Two",2026,1,15588027,Lionsbridge FC,284085,Northern Virginia FC,383424,,,1781391600,Ended,5.0,5.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,4.0
USA,"USL, League Two",2026,1,15588028,Lorain County Leviathan FC,1173439,Akron City FC,414148,,,1781391600,Ended,4.0,4.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15588029,Oakland County FC,380876,Flint City Bucks,316283,,,1781391600,Ended,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0
USA,"USL, League Two",2026,1,15588030,Pennsylvania Classics,414154,FC Lehigh Valley United,253414,,,1781391600,Ended,2.0,2.0,2.0,0.0,2.0,4.0,4.0,1.0,3.0,4.0
USA,"USL, League Two",2026,1,15588032,SC Jacksonville II,1173432,Inter Gainesville KF,507377,,,1781391600,Ended,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588031,South Carolina United FC,224816,Hickory FC,508947,,,1781391600,Ended,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,3.0,5.0
USA,"USL, League Two",2026,1,15588033,Vermont Green FC,407738,New England FC,1077315,,,1781391600,Ended,5.0,5.0,3.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15588034,Virginia Beach United,316282,Virginia Marauders FC,465621,,,1781391600,Ended,3.0,3.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0
USA,"USL, League Two",2026,1,15587574,Toledo Villa FC,313642,Northern Indiana FC,516600,,,1782514800,Postponed,,,,,,,,,,
USA,"USL, League Two",2026,1,15587738,Santafe Wanderers FC,1077483,Springfield FC,1077484,,,1782846000,Postponed,,,,,,,,,,
USA,"USL, League Two",2026,1,15587619,Kings Hammer Columbus,1077311,Dayton Dutch Lions FC,71058,,,1783292400,Postponed,,,,,,,,,,
USA,"USL, League Two",2026,1,15587506,Northern Virginia FC,383424,Patuxent Football Athletics,407757,,,1783295400,Ended,8.0,8.0,2.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0
USA,"USL, League Two",2026,1,15587989,Rochester FC,465630,Minneapolis City,313612,,,1783382400,Ended,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0
