country,tournament,season,week,game_id,home_team,home_team_id,away_team,away_team_id,home_score_period1,home_score_period2,home_score_normaltime,home_score_display,home_score_current,away_score_period1,away_score_period2,away_score_normaltime,away_score_display,away_score_current,start_timestamp,status
USA,USL Super League Women,24/25,,13476683,Brooklyn FC,938778,Dallas Trinity,938069,0,0,0,0,0,2,1,3,3,3,1742427000,Ended
USA,USL Super League Women,24/25,,13476579,Dallas Trinity,938069,DC Power FC,938777,1,0,1,1,1,0,0,0,0,0,1743638400,Ended
USA,USL Super League Women,24/25,,13963521,Spokane Zephyr FC,938068,Dallas Trinity,938069,0,3,3,3,3,0,0,0,0,0,1744506000,Ended
USA,USL Super League Women,24/25,,13476631,Dallas Trinity,938069,Fort Lauderdale United,1041471,1,0,1,1,1,1,0,1,1,1,1745096400,Ended
USA,USL Super League Women,24/25,,13476790,Tampa Bay Sun FC,1112821,Dallas Trinity,938069,1,0,1,1,1,0,0,0,0,0,1746396000,Ended
USA,USL Super League Women,24/25,,13476799,DC Power FC,938777,Dallas Trinity,938069,0,3,3,3,3,2,0,2,2,2,1746747000,Ended
USA,USL Super League Women,24/25,,13476828,Fort Lauderdale United,1041471,Dallas Trinity,938069,1,0,1,1,1,0,0,0,0,0,1748129400,Ended
USA,"USL Super League Women, Playoffs",24/25,28,13963567,Tampa Bay Sun FC,1112821,Dallas Trinity,938069,1,1,2,2,2,1,0,1,1,1,1749339000,Ended
USA,USL Super League,25/26,,14193937,Dallas Trinity,938069,Spokane Zephyr FC,938068,0,2,2,2,2,1,0,1,1,1,1755995400,Ended
USA,USL Super League,25/26,1,14326699,Dallas Trinity,938069,Brooklyn FC,938778,1,0,1,1,1,0,0,0,0,0,1756600200,Ended
USA,USL Super League,25/26,1,14326703,Sporting Jacksonville,1077193,Dallas Trinity,938069,0,0,0,0,0,0,1,1,1,1,1757201400,Ended
USA,USL Super League,25/26,1,14326709,Fort Lauderdale United,1041471,Dallas Trinity,938069,2,2,4,4,4,0,1,1,1,1,1757806200,Ended
USA,USL Super League,25/26,1,14326714,Tampa Bay Sun FC,1112821,Dallas Trinity,938069,0,1,1,1,1,1,0,1,1,1,1758411000,Ended
USA,USL Super League,25/26,1,14326727,Spokane Zephyr FC,938068,Dallas Trinity,938069,0,2,2,2,2,0,0,0,0,0,1760310000,Ended
USA,USL Super League,25/26,1,14326749,Dallas Trinity,938069,DC Power FC,938777,1,1,2,2,2,1,2,3,3,3,1762120800,Ended
USA,USL Super League,25/26,1,14326751,Dallas Trinity,938069,Sporting Jacksonville,1077193,0,0,0,0,0,2,0,2,2,2,1762639200,Ended
USA,USL Super League,25/26,1,14921378,Spokane Zephyr FC,938068,Dallas Trinity,938069,0,0,0,0,0,1,1,2,2,2,1763258400,Ended
USA,USL Super League,25/26,1,14326758,Dallas Trinity,938069,DC Power FC,938777,2,0,2,2,2,1,0,1,1,1,1765063800,Ended
USA,USL Super League,25/26,1,14326772,Brooklyn FC,938778,Dallas Trinity,938069,,,,,,,,,,,1768161600,Postponed
USA,USL Super League,25/26,1,14326778,Dallas Trinity,938069,Brooklyn FC,938778,0,1,1,1,1,0,1,1,1,1,1769896800,Ended
USA,USL Super League,25/26,1,14326785,Fort Lauderdale United,1041471,Dallas Trinity,938069,0,0,0,0,0,1,3,4,4,4,1770512400,Ended
USA,USL Super League,25/26,1,14326800,DC Power FC,938777,Dallas Trinity,938069,1,0,1,1,1,1,0,1,1,1,1773356400,Ended
USA,USL Super League,25/26,1,14326818,Dallas Trinity,938069,Sporting Jacksonville,1077193,0,0,0,0,0,2,2,4,4,4,1774213200,Ended
USA,USL Super League,25/26,1,14326826,Dallas Trinity,938069,Tampa Bay Sun FC,1112821,0,1,1,1,1,1,1,2,2,2,1775003400,Ended
USA,USL Super League,25/26,1,14326833,Dallas Trinity,938069,Spokane Zephyr FC,938068,1,2,3,3,3,0,1,1,1,1,1775338200,Ended
USA,USL Super League,25/26,1,14921398,Brooklyn FC,938778,Dallas Trinity,938069,1,2,3,3,3,0,0,0,0,0,1776020400,Ended
USA,USL Super League,25/26,1,14326843,Brooklyn FC,938778,Dallas Trinity,938069,0,1,1,1,1,0,1,1,1,1,1777158000,Ended
USA,USL Super League,25/26,1,14326848,DC Power FC,938777,Dallas Trinity,938069,0,1,1,1,1,0,1,1,1,1,1777676400,Ended
USA,USL Super League,25/26,1,14326858,Tampa Bay Sun FC,1112821,Dallas Trinity,938069,0,0,0,0,0,2,0,2,2,2,1778369400,Ended
USA,USL Super League,25/26,1,14326866,Dallas Trinity,938069,Fort Lauderdale United,1041471,2,2,4,4,4,0,0,0,0,0,1778977800,Ended
USA,USL Super League Women,24/25,,13474799,Tampa Bay Sun FC,1112821,DC Power FC,938777,0,0,0,0,0,0,0,0,0,0,1724540400,Ended
USA,USL Super League Women,24/25,,13474844,DC Power FC,938777,Fort Lauderdale United,1041471,0,0,0,0,0,2,0,2,2,2,1726270200,Ended
USA,USL Super League Women,24/25,,13474818,Spokane Zephyr FC,938068,DC Power FC,938777,1,0,1,1,1,0,0,0,0,0,1727038800,Ended
USA,USL Super League Women,24/25,,13474804,DC Power FC,938777,Spokane Zephyr FC,938068,2,0,2,2,2,1,1,2,2,2,1727632800,Ended
USA,USL Super League Women,24/25,,13474860,DC Power FC,938777,Tampa Bay Sun FC,1112821,0,0,0,0,0,0,3,3,3,3,1727908200,Ended
USA,USL Super League Women,24/25,,13474954,Brooklyn FC,938778,DC Power FC,938777,0,0,0,0,0,0,1,1,1,1,1728689400,Ended
USA,USL Super League Women,24/25,,13474805,DC Power FC,938777,Brooklyn FC,938778,0,0,0,0,0,3,0,3,3,3,1731540600,Ended
USA,USL Super League Women,24/25,,13474817,Fort Lauderdale United,1041471,DC Power FC,938777,0,0,0,0,0,0,1,1,1,1,1732408200,Ended
USA,USL Super League Women,24/25,,13476674,Spokane Zephyr FC,938068,DC Power FC,938777,1,2,3,3,3,0,2,2,2,2,1742072400,Ended
USA,USL Super League Women,24/25,,13476688,DC Power FC,938777,Brooklyn FC,938778,0,1,1,1,1,1,0,1,1,1,1742752800,Ended
USA,USL Super League Women,24/25,,13476621,Fort Lauderdale United,1041471,DC Power FC,938777,0,1,1,1,1,0,1,1,1,1,1744500600,Ended
USA,USL Super League Women,24/25,,13476628,DC Power FC,938777,Tampa Bay Sun FC,1112821,0,0,0,0,0,0,1,1,1,1,1745019000,Ended
USA,USL Super League Women,24/25,,13476646,Brooklyn FC,938778,DC Power FC,938777,0,0,0,0,0,1,0,1,1,1,1745704800,Ended
USA,USL Super League Women,24/25,,13476807,DC Power FC,938777,Spokane Zephyr FC,938068,0,1,1,1,1,0,2,2,2,2,1747179000,Ended
USA,USL Super League Women,24/25,,13476818,DC Power FC,938777,Fort Lauderdale United,1041471,1,0,1,1,1,0,1,1,1,1,1747782000,Ended
USA,USL Super League Women,24/25,,13476824,Tampa Bay Sun FC,1112821,DC Power FC,938777,1,1,2,2,2,0,0,0,0,0,1748131200,Ended
USA,USL Super League,25/26,,14193935,Sporting Jacksonville,1077193,DC Power FC,938777,1,0,1,1,1,1,2,3,3,3,1756000800,Ended
USA,USL Super League,25/26,1,14326694,DC Power FC,938777,Spokane Zephyr FC,938068,1,1,2,2,2,2,0,2,2,2,1756595100,Ended
USA,USL Super League,25/26,1,14326712,DC Power FC,938777,Brooklyn FC,938778,2,0,2,2,2,0,2,2,2,2,1758236400,Ended
USA,USL Super League,25/26,1,14326728,DC Power FC,938777,Fort Lauderdale United,1041471,,,,,,,,,,,1760313600,Postponed
USA,USL Super League,25/26,1,14326729,DC Power FC,938777,Sporting Jacksonville,1077193,0,0,0,0,0,0,1,1,1,1,1760482800,Ended
USA,USL Super League,25/26,1,14326736,DC Power FC,938777,Spokane Zephyr FC,938068,0,1,1,1,1,0,1,1,1,1,1760896800,Ended
USA,USL Super League,25/26,1,14326750,Brooklyn FC,938778,DC Power FC,938777,0,1,1,1,1,0,0,0,0,0,1762632000,Ended
USA,USL Super League,25/26,1,14860692,DC Power FC,938777,Fort Lauderdale United,1041471,2,1,3,3,3,1,0,1,1,1,1762992000,Ended
USA,USL Super League,25/26,1,14326776,Tampa Bay Sun FC,1112821,DC Power FC,938777,,,,,,,,,,,1768174200,Postponed
USA,USL Super League,25/26,1,14326787,Sporting Jacksonville,1077193,DC Power FC,938777,0,0,0,0,0,0,1,1,1,1,1770501600,Ended
USA,USL Super League,25/26,1,14326794,Tampa Bay Sun FC,1112821,DC Power FC,938777,1,0,1,1,1,0,1,1,1,1,1771115400,Ended
USA,USL Super League,25/26,1,14326836,Brooklyn FC,938778,DC Power FC,938777,0,0,0,0,0,1,1,2,2,2,1772910000,Ended
USA,USL Super League,25/26,1,14326813,Spokane Zephyr FC,938068,DC Power FC,938777,0,0,0,0,0,0,2,2,2,2,1774141200,Ended
USA,USL Super League,25/26,1,14326819,DC Power FC,938777,Tampa Bay Sun FC,1112821,0,0,0,0,0,1,1,2,2,2,1774566000,Ended
USA,USL Super League,25/26,1,14326830,Fort Lauderdale United,1041471,DC Power FC,938777,1,2,3,3,3,1,0,1,1,1,1775514600,Ended
USA,USL Super League,25/26,1,14921431,Tampa Bay Sun FC,1112821,DC Power FC,938777,0,0,0,0,0,2,0,2,2,2,1775950200,Ended
USA,USL Super League,25/26,1,14326841,DC Power FC,938777,Fort Lauderdale United,1041471,1,3,4,4,4,0,0,0,0,0,1776898800,Ended
USA,USL Super League,25/26,1,14326855,DC Power FC,938777,Sporting Jacksonville,1077193,0,0,0,0,0,1,0,1,1,1,1778108400,Ended
USA,USL Super League,25/26,1,14326860,Spokane Zephyr FC,938068,DC Power FC,938777,0,1,1,1,1,0,0,0,0,0,1778380200,Ended
USA,USL Super League Women,24/25,,13474848,Spokane Zephyr FC,938068,Brooklyn FC,938778,1,0,1,1,1,0,1,1,1,1,1725843600,Ended
USA,USL Super League Women,24/25,,13474829,Tampa Bay Sun FC,1112821,Brooklyn FC,938778,0,0,0,0,0,1,0,1,1,1,1726354800,Ended
USA,USL Super League Women,24/25,,13474943,Fort Lauderdale United,1041471,Brooklyn FC,938778,0,1,1,1,1,0,0,0,0,0,1728257400,Ended
USA,USL Super League Women,24/25,,13475036,Brooklyn FC,938778,Tampa Bay Sun FC,1112821,2,0,2,2,2,1,0,1,1,1,1729726200,Ended
USA,USL Super League Women,24/25,,13475082,Brooklyn FC,938778,Fort Lauderdale United,1041471,2,1,3,3,3,0,1,1,1,1,1730052000,Ended
USA,USL Super League Women,24/25,,13474807,Brooklyn FC,938778,Spokane Zephyr FC,938068,1,0,1,1,1,0,0,0,0,0,1730417400,Ended
USA,USL Super League Women,24/25,,13476657,Tampa Bay Sun FC,1112821,Brooklyn FC,938778,1,0,1,1,1,0,1,1,1,1,1740268800,Ended
USA,USL Super League Women,24/25,,13476675,Brooklyn FC,938778,Fort Lauderdale United,1041471,0,0,0,0,0,1,1,2,2,2,1742076000,Ended
USA,USL Super League Women,24/25,,13476691,Brooklyn FC,938778,Tampa Bay Sun FC,1112821,1,1,2,2,2,1,1,2,2,2,1743285600,Ended
USA,USL Super League Women,24/25,,13476581,Spokane Zephyr FC,938068,Brooklyn FC,938778,0,1,1,1,1,0,0,0,0,0,1743728400,Ended
USA,USL Super League Women,24/25,,13476792,Fort Lauderdale United,1041471,Brooklyn FC,938778,1,0,1,1,1,1,3,4,4,4,1746315000,Ended
USA,USL Super League Women,24/25,,13476795,Brooklyn FC,938778,Spokane Zephyr FC,938068,2,0,2,2,2,0,2,2,2,2,1746914400,Ended
USA,USL Super League,25/26,,14193934,Brooklyn FC,938778,Tampa Bay Sun FC,1112821,0,2,2,2,2,0,1,1,1,1,1755990000,Ended
USA,USL Super League,25/26,1,14326701,Brooklyn FC,938778,Spokane Zephyr FC,938068,0,1,1,1,1,0,1,1,1,1,1756940400,Ended
USA,USL Super League,25/26,1,14326718,Brooklyn FC,938778,Fort Lauderdale United,1041471,0,1,1,1,1,2,0,2,2,2,1759086000,Ended
USA,USL Super League,25/26,1,14326719,Brooklyn FC,938778,Sporting Jacksonville,1077193,0,3,3,3,3,1,2,3,3,3,1759615200,Ended
USA,USL Super League,25/26,1,14326726,Brooklyn FC,938778,Tampa Bay Sun FC,1112821,0,2,2,2,2,1,1,2,2,2,1760220000,Ended
USA,USL Super League,25/26,1,14326740,Brooklyn FC,938778,Spokane Zephyr FC,938068,,,,,,,,,,,1761163200,Postponed
USA,USL Super League,25/26,1,14326746,Fort Lauderdale United,1041471,Brooklyn FC,938778,1,0,1,1,1,1,0,1,1,1,1762039800,Ended
USA,USL Super League,25/26,1,14860691,Brooklyn FC,938778,Spokane Zephyr FC,938068,0,1,1,1,1,0,0,0,0,0,1763834400,Ended
USA,USL Super League,25/26,1,14326764,Tampa Bay Sun FC,1112821,Brooklyn FC,938778,0,0,0,0,0,0,3,3,3,3,1765672200,Ended
USA,USL Super League,25/26,1,14326792,Fort Lauderdale United,1041471,Brooklyn FC,938778,1,2,3,3,3,1,2,3,3,3,1771108200,Ended
USA,USL Super League,25/26,1,14326803,Spokane Zephyr FC,938068,Brooklyn FC,938778,2,1,3,3,3,0,0,0,0,0,1773536400,Ended
USA,USL Super League,25/26,1,14326806,Tampa Bay Sun FC,1112821,Brooklyn FC,938778,0,0,0,0,0,2,1,3,3,3,1773876600,Ended
USA,USL Super League,25/26,1,14326831,Sporting Jacksonville,1077193,Brooklyn FC,938778,1,1,2,2,2,0,0,0,0,0,1775325600,Ended
USA,USL Super League,25/26,1,14326853,Sporting Jacksonville,1077193,Brooklyn FC,938778,1,1,2,2,2,0,1,1,1,1,1777842000,Ended
USA,USL Super League,25/26,1,14326868,Spokane Zephyr FC,938068,Brooklyn FC,938778,2,2,4,4,4,0,0,0,0,0,1778961600,Ended
USA,USL Super League Women,24/25,,13474801,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,1,0,1,1,1,0,1,1,1,1,1723942800,Ended
USA,USL Super League Women,24/25,,13474835,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,0,1,1,1,1,1,0,1,1,1,1731276000,Ended
USA,USL Super League Women,24/25,,13205637,Fort Lauderdale United,1041471,Spokane Zephyr FC,938068,1,1,2,2,2,0,1,1,1,1,1733617800,Ended
USA,USL Super League Women,24/25,,13448440,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,0,2,2,2,2,0,2,2,2,2,1739059200,Ended
USA,USL Super League Women,24/25,,13476669,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,1,0,1,1,1,1,0,1,1,1,1741480200,Ended
USA,USL Super League Women,24/25,,13476685,Fort Lauderdale United,1041471,Spokane Zephyr FC,938068,0,0,0,0,0,0,0,0,0,0,1742686200,Ended
USA,USL Super League Women,24/25,,13476588,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,1,1,2,2,2,0,0,0,0,0,1743890400,Ended
USA,USL Super League Women,24/25,,13476841,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,1,0,1,1,1,1,0,1,1,1,1748739600,Ended
USA,"USL Super League Women, Playoffs",24/25,29,13987659,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,0,0,0,1,1,0,0,0,0,0,1749943800,Ended
USA,USL Super League,25/26,1,14326705,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,0,0,0,0,0,0,1,1,1,1,1757206800,Ended
USA,USL Super League,25/26,1,14326722,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,0,0,0,0,0,0,0,0,0,0,1759620600,Ended
USA,USL Super League,25/26,1,14326732,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,,,,,,,,,,,1760657400,Postponed
USA,USL Super League,25/26,1,14326741,Sporting Jacksonville,1077193,Fort Lauderdale United,1041471,,,,,,,,,,,1761179400,Postponed
USA,USL Super League,25/26,1,14902010,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,0,1,1,1,1,0,1,1,1,1,1763253000,Ended
USA,USL Super League,25/26,1,14912432,Sporting Jacksonville,1077193,Fort Lauderdale United,1041471,1,1,2,2,2,0,0,0,0,0,1763857800,Ended
USA,USL Super League,25/26,1,14326763,Sporting Jacksonville,1077193,Fort Lauderdale United,1041471,0,1,1,1,1,0,1,1,1,1,1765663200,Ended
USA,USL Super League,25/26,1,14326769,Fort Lauderdale United,1041471,Spokane Zephyr FC,938068,0,1,1,1,1,2,1,3,3,3,1766277000,Ended
USA,USL Super League,25/26,1,14326775,Fort Lauderdale United,1041471,Sporting Jacksonville,1077193,,,,,,,,,,,1768174200,Postponed
USA,USL Super League,25/26,1,14326797,Tampa Bay Sun FC,1112821,Fort Lauderdale United,1041471,1,2,3,3,3,0,0,0,0,0,1771720200,Ended
USA,USL Super League,25/26,1,14326802,Fort Lauderdale United,1041471,Sporting Jacksonville,1077193,0,0,0,0,0,2,0,2,2,2,1773531000,Ended
USA,USL Super League,25/26,1,14921423,Fort Lauderdale United,1041471,Sporting Jacksonville,1077193,0,1,1,1,1,2,2,4,4,4,1775937600,Ended
USA,USL Super League,25/26,1,14326847,Spokane Zephyr FC,938068,Fort Lauderdale United,1041471,1,2,3,3,3,0,1,1,1,1,1777244400,Ended
USA,USL Super League,25/26,1,14326850,Fort Lauderdale United,1041471,Tampa Bay Sun FC,1112821,0,1,1,1,1,0,2,2,2,2,1777764600,Ended
USA,USL Super League,25/26,1,14326697,Tampa Bay Sun FC,1112821,Sporting Jacksonville,1077193,0,2,2,2,2,0,3,3,3,3,1756598400,Ended
USA,USL Super League,25/26,1,14326735,Sporting Jacksonville,1077193,Tampa Bay Sun FC,1112821,0,1,1,1,1,1,0,1,1,1,1760830200,Ended
USA,USL Super League,25/26,1,14326759,Tampa Bay Sun FC,1112821,Sporting Jacksonville,1077193,0,0,0,0,0,2,1,3,3,3,1765067400,Ended
USA,USL Super League,25/26,1,14326770,Sporting Jacksonville,1077193,Tampa Bay Sun FC,1112821,1,2,3,3,3,0,1,1,1,1,1766268000,Ended
USA,USL Super League,25/26,1,14326788,Sporting Jacksonville,1077193,Spokane Zephyr FC,938068,3,0,3,3,3,0,0,0,0,0,1770854400,Ended
USA,USL Super League,25/26,1,14326825,Sporting Jacksonville,1077193,Spokane Zephyr FC,938068,1,0,1,1,1,1,0,1,1,1,1774740600,Ended
USA,USL Super League,25/26,1,14326840,Spokane Zephyr FC,938068,Sporting Jacksonville,1077193,1,1,2,2,2,1,0,1,1,1,1776639600,Ended
USA,USL Super League Women,24/25,,13475093,Spokane Zephyr FC,938068,Tampa Bay Sun FC,1112821,0,1,1,1,1,0,0,0,0,0,1730062800,Ended
USA,USL Super League Women,24/25,,13228636,Tampa Bay Sun FC,1112821,Spokane Zephyr FC,938068,1,2,3,3,3,1,1,2,2,2,1734220800,Ended
USA,USL Super League Women,24/25,,13476682,Tampa Bay Sun FC,1112821,Spokane Zephyr FC,938068,0,1,1,1,1,0,2,2,2,2,1742425200,Ended
USA,USL Super League Women,24/25,,13476644,Spokane Zephyr FC,938068,Tampa Bay Sun FC,1112821,2,0,2,3,3,1,0,1,2,2,1745701200,Ended
USA,USL Super League,25/26,1,14326711,Spokane Zephyr FC,938068,Tampa Bay Sun FC,1112821,2,0,2,2,2,0,0,0,0,0,1757811600,Ended
USA,USL Super League,25/26,1,14326754,Spokane Zephyr FC,938068,Tampa Bay Sun FC,1112821,0,0,0,0,0,1,0,1,1,1,1762718400,Ended
USA,USL Super League,25/26,1,14326781,Tampa Bay Sun FC,1112821,Spokane Zephyr FC,938068,1,1,2,2,2,1,1,2,2,2,1769905800,Ended
